0.312243	0.58034	0.6	0.6
1.17385	0.481073	1.11998	0.600225
1.65063	0.62469	1.6399	0.601347
2.18882	0.648739	2.1597	0.604086
2.65526	0.66598	2.67932	0.609155
3.01222	0.637046	3.19869	0.617267
3.89365	0.311793	3.71772	0.62913
4.30935	0.578564	4.23632	0.645449
4.35143	0.899174	4.75437	0.666921
5.51894	0.648233	5.27175	0.694234
6.022	0.708619	5.78828	0.728072
6.34249	0.948833	6.30379	0.769103
6.78214	0.714036	6.81808	0.817988
7.13735	0.957217	7.3309	0.875373
7.80533	0.719126	7.84199	0.941886
8.24796	0.840322	8.35106	1.01814
8.74615	1.04858	8.85775	1.10473
9.25579	1.04913	9.36172	1.20223
10.0484	1.44598	9.86254	1.31118
10.2492	1.45907	10.3598	1.4321
10.7313	1.45265	10.853	1.56549
11.587	1.61462	11.3416	1.71179
11.7788	1.74591	11.8251	1.87144
12.3226	1.78353	12.3029	2.04482
12.5924	2.17509	12.7743	2.23227
13.0875	2.40708	13.2388	2.43409
13.836	2.62479	13.6955	2.65053
14.2106	2.94205	14.1439	2.88179
14.4616	2.90734	14.583	3.12802
15.0261	3.5067	15.0122	3.38932
15.5236	3.82936	15.4306	3.66572
15.9774	4.00094	15.8375	3.95719
16.3313	4.44499	16.2319	4.26363
16.6039	4.67344	16.613	4.5849
16.9955	5.21099	16.9799	4.92077
17.2894	5.43542	17.3319	5.27094
17.7853	5.62476	17.6679	5.63506
18.1263	6.16985	17.9872	6.01269
18.2164	6.66138	18.2888	6.40332
18.5422	6.76013	18.572	6.80638
19.1441	7.18344	18.8359	7.22122
19.0138	7.8688	19.0798	7.64712
19.132	8.12845	19.3028	8.08329
19.347	8.30741	19.5042	8.5289
20.0039	8.8906	19.6835	8.983
20.1574	9.45949	19.8398	9.44463
20.1573	9.90876	19.9728	9.91275
20.166	10.4687	20.0818	10.3863
20.371	11.0109	20.1663	10.864
20.3164	11.3483	20.2261	11.3449
20.6141	11.9422	20.2608	11.8275
20.3263	12.4966	20.2701	12.3108
20.498	12.8924	20.254	12.7933
20.1943	13.1688	20.2122	13.2738
20.3245	13.8896	20.1449	13.7509
20.1216	14.337	20.0521	14.2233
19.781	14.773	19.934	14.6897
20.0208	15.2053	19.7908	15.1486
19.9131	15.554	19.6229	15.5989
19.4748	16.0098	19.4307	16.039
19.238	16.2719	19.2148	16.4679
19.0029	16.8387	18.9757	16.8841
18.6148	17.3832	18.7142	17.2866
18.1023	17.5529	18.4309	17.674
18.2094	18.0461	18.1268	18.0453
17.9018	18.2183	17.8026	18.3994
17.3845	18.7039	17.4595	18.7353
17.1762	18.8863	17.0983	19.0521
16.5734	19.052	16.7201	19.3488
16.2338	19.6171	16.3262	19.6246
15.9243	19.8703	15.9176	19.8789
15.4332	20.1836	15.4956	20.111
15.2016	20.4385	15.0613	20.3203
14.6665	20.6088	14.6161	20.5063
14.0521	20.5924	14.1611	20.6686
13.4686	20.7253	13.6977	20.807
13.1072	20.8294	13.2271	20.9211
12.8729	21.0592	12.7506	21.0108
12.2062	21.11	12.2695	21.0761
11.6814	20.8651	11.785	21.117
11.363	21.0688	11.2982	21.1335
10.8903	20.927	10.8105	21.1259
10.189	21.209	10.3229	21.0943
9.99634	20.9797	9.83658	21.0391
9.53921	20.8762	9.35258	20.9607
8.70331	20.8221	8.87192	20.8594
8.22277	20.4839	8.39557	20.7358
7.88599	20.45	7.92445	20.5903
7.18029	20.392	7.45939	20.4237
6.81542	20.1859	7.00119	20.2364
6.38914	20.0137	6.55059	20.0292
5.86119	19.8306	6.10823	19.8027
5.69089	19.5755	5.67472	19.5577
5.17021	19.4397	5.25059	19.2948
4.89149	18.982	4.8363	19.015
4.4685	18.834	4.43224	18.7188
4.26269	18.481	4.03876	18.4071
3.45919	18.167	3.65611	18.0807
3.12525	17.7493	3.28449	17.7402
2.9449	17.8154	2.92405	17.3866
2.55407	17.0853	2.57486	17.0205
2.25371	16.8334	2.23695	16.6427
1.88972	16.1054	1.91027	16.254
1.44745	16.0853	1.59474	15.8549
1.18395	15.4284	1.29021	15.4463
0.722706	15.0075	0.996486	15.0288
0.737301	14.7047	0.71333	14.603
0.253435	14.2029	0.440459	14.1696
0.459172	13.6856	0.177545	13.7292
-0.190344	13.2856	-0.0757753	13.2823
0.0462308	12.9301	-0.319903	12.8295
-0.476482	12.3633	-0.555273	12.3714
-0.582624	12.0386	-0.78235	11.9083
-1.17212	11.3988	-1.00163	11.4409
-1.39289	11.0424	-1.21362	10.9695
-1.49687	10.4198	-1.41889	10.4945
-1.61875	10.2374	-1.61797	10.0165
-1.73381	9.71347	-1.81147	9.53564
-1.93833	8.77028	-1.99998	9.05243
-2.1768	8.5411	-2.18412	8.56717
-2.21875	8.15339	-2.3645	8.0802
-2.59674	7.60288	-2.54177	7.59184
-2.79865	7.064	-2.71658	7.10238
-2.74651	6.86867	-2.88957	6.61214
-2.90217	6.22989	-3.0614	6.12139
-3.1778	5.53101	-3.23274	5.63043
-3.43031	5.10507	-3.40424	5.13955
-3.69435	4.52196	-3.57657	4.64902
-4.00238	4.04684	-3.75039	4.15913
-3.88053	3.75177	-3.92635	3.67019
-4.15119	3.21968	-4.10509	3.18248
-4.32451	2.55034	-4.28727	2.69633
-4.61223	2.09192	-4.47352	2.21205
-4.86829	1.53442	-4.66444	1.72998
-4.66779	1.28643	-4.86066	1.25049
-4.85498	0.825661	-5.06277	0.77393
-5.1231	0.257311	-5.27133	0.300706
-5.29972	-0.212982	-5.4869	-0.168772
-5.85359	-0.445801	-5.71001	-0.634069
-5.87835	-1.26863	-5.94118	-1.09472
-6.27263	-1.50938	-6.18087	-1.55025
-6.34007	-2.13685	-6.42954	-2.00014
-6.79288	-2.4458	-6.68761	-2.44386
-6.8003	-3.10086	-6.95546	-2.88084
-7.12118	-3.26434	-7.23344	-3.3105
-7.49009	-3.49081	-7.52184	-3.73223
-7.88049	-4.29783	-7.82094	-4.14538
-8.22492	-4.79812	-8.13095	-4.5493
-8.33552	-5.1059	-8.45204	-4.94331
-8.91477	-5.51752	-8.78433	-5.32669
-9.03391	-5.80267	-9.12788	-5.69872
-9.30811	-5.82368	-9.4827	-6.05868
-9.62547	-6.55958	-9.84874	-6.4058
-10.2246	-6.83402	-10.2259	-6.73933
-10.7616	-7.29159	-10.614	-7.05849
-11.2219	-7.56979	-11.0128	-7.36252
-11.0934	-7.6776	-11.422	-7.65064
-11.5269	-7.8215	-11.8413	-7.92208
-12.09	-8.08828	-12.2702	-8.17609
-12.4231	-8.2599	-12.7082	-8.41193
-13.2911	-8.64594	-13.1547	-8.62886
-13.384	-8.57583	-13.6092	-8.82619
-13.9959	-8.99264	-14.0709	-9.00324
-14.4273	-9.1875	-14.5391	-9.15936
-15.062	-9.04396	-15.013	-9.29397
-15.6682	-9.56749	-15.4916	-9.40649
-16.0862	-9.59819	-15.9741	-9.49642
-16.4229	-9.37029	-16.4594	-9.5633
-17.1132	-9.43043	-16.9464	-9.60673
-17.5448	-9.57485	-17.4342	-9.62636
-17.9724	-9.42299	-17.9216	-9.62194
-18.2763	-9.60997	-18.4074	-9.59325
-18.9545	-9.51544	-18.8904	-9.54017
-19.2983	-9.09865	-19.3694	-9.46265
-19.8731	-8.96417	-19.8431	-9.36071
-20.1607	-9.59663	-20.3102	-9.23446
-20.6596	-8.91527	-20.7696	-9.08409
-21.0195	-8.85081	-21.2198	-8.90987
-21.5029	-8.87191	-21.6597	-8.71217
-21.9793	-8.57089	-22.0881	-8.49143
